source,destination,language,status_code
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/careers-alumni/,/academics/college-arts-and-sciences/departments-programs/chemistry-and-biochemistry-department,en,301
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/about/faculty-staff/,/chemistry-and-biochemistry-department/chemistry-and-biochemistry-faculty-and-staff,en,301
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/academic-offerings/honors-program/,/academics/college-arts-and-sciences/departments-programs/chemistry-and-biochemistry-department,en,301
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/explore-opportunities/internships/,/academics/college-arts-and-sciences/departments-programs/chemistry-and-biochemistry-department,en,301
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/explore-opportunities/xcel-peer-mentors/,/chemistry-and-biochemistry-department/chemistry-and-biochemistry-peer-mentors-and-tutoring,en,301
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/about/safety-resources/,/chemistry-and-biochemistry-department/chemistry-and-biochemistry-safety-resources,en,301
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/explore-opportunities/scholarships/,/chemistry-and-biochemistry-department/chemistry-and-biochemistry-scholarships,en,301
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/about/chemistry-seminars/,/academics/college-arts-and-sciences/departments-programs/chemistry-and-biochemistry-department,en,301
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/explore-opportunities/student-organizations/,/academics/college-arts-and-sciences/departments-programs/chemistry-and-biochemistry-department,en,301
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/careers-alumni/chemists-careers/,/academics/college-arts-and-sciences/departments-programs/chemistry-and-biochemistry-department,en,301
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/contact-us/,/academics/college-arts-and-sciences/departments-programs/chemistry-and-biochemistry-department,en,301
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/explore-opportunities/,/academics/college-arts-and-sciences/departments-programs/chemistry-and-biochemistry-department,en,301
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/about/grants-publications/,/academics/college-arts-and-sciences/departments-programs/chemistry-and-biochemistry-department,en,301
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/about/instrumentation/,/academics/college-arts-and-sciences/departments-programs/chemistry-and-biochemistry-department,en,301
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/explore-opportunities/research/,/academics/college-arts-and-sciences/departments-programs/chemistry-and-biochemistry-department,en,301
/academics/college-arts-sciences/departments-programs/chemistry-biochemistry/explore-opportunities/study-abroad-national-student-exchange/,/academics/college-arts-and-sciences/departments-programs/chemistry-and-biochemistry-department,en,301
/children/calendar/,/offices-services/childrens-nature-academy/childrens-nature-academy-calendar,en,301
/children/,/offices-services/childrens-nature-academy,en,301
/children/student-employment/,/offices-services/childrens-nature-academy/childrens-nature-academy-student-employment,en,301
/children/collaborations/,/offices-services/childrens-nature-academy/childrens-nature-academy-collaborations,en,301
/children/meet-the-staff/,/offices-services/childrens-nature-academy/childrens-nature-academy-staff,en,301
/academics/college-arts-sciences/academic-resources/,/academics/college-arts-and-sciences,en,301
/academics/college-arts-sciences/nsf-reu/apply/,/academics/college-arts-and-sciences,en,301
/academics/college-arts-sciences/academic-resources/academic-facilities/,/academics/college-arts-and-sciences,en,301
/academics/college-arts-sciences/academic-resources/scholarships/,/academics/colleges/college-arts-and-sciences/college-arts-and-sciences-scholarships,en,301
/academics/college-arts-sciences/awards/,/academics/colleges/college-arts-and-sciences/college-arts-and-sciences-awards,en,301
/academics/college-arts-sciences/about/alumni-community/,/academics/college-arts-and-sciences,en,301
/academics/college-arts-sciences/about/faculty-staff/,/academics/college-arts-and-sciences,en,301
/academics/college-arts-sciences/,/academics/college-arts-and-sciences,en,301
/academics/college-arts-sciences/about/committees/,/academics/college-arts-and-sciences,en,301
/academics/college-arts-sciences/about/,/academics/college-arts-and-sciences,en,301
/academics/college-arts-sciences/departments-programs/,/academics/college-arts-and-sciences,en,301
/academics/college-arts-sciences/academic-resources/internships/,/academics/college-arts-and-sciences,en,301
/academics/college-arts-sciences/majors-minors/,/academics/college-arts-and-sciences,en,301
/academics/college-arts-sciences/about/contact-us/,/academics/college-arts-and-sciences,en,301
/academics/college-arts-sciences/graduate-programs/,/academics/colleges/college-arts-and-sciences/college-arts-and-sciences-graduate-programs,en,301
/academics/college-arts-sciences/about/mission-goals/,/academics/colleges/college-arts-and-sciences/college-arts-and-sciences-mission-and-vision,en,301
/academics/college-arts-sciences/nsf-reu/,/academics/college-arts-and-sciences,en,301
/academics/college-arts-sciences/nsf-reu/projects/,/academics/college-arts-and-sciences,en,301
/academics/college-business/about/,/academics/colleges/college-business/about-college-business,en,301
/academics/college-business/academic-resources/academic-centers/,/academics/college-business,en,301
/academics/college-business/academic-resources/,/academics/college-business,en,301
/academics/college-business/about/business-advisory-council/,/academics/colleges/college-business/college-business-advisory-councils,en,301
/academics/college-business/academic-resources/business-outreach/,/academics/college-business,en,301
/academics/college-business/academic-resources/scholarships/,/academics/college-business,en,301
/academics/college-business/cob-online-programs/,/academics/college-business,en,301
/academics/college-business/,/academics/college-business,en,301
/academics/college-business/about/accreditations/,/academics/colleges/college-business/college-business-accreditation,en,301
/academics/college-business/academic-resources/advising/,/academics/college-business,en,301
/academics/college-business/about/alumni-community/,/academics/college-business,en,301
/academics/college-business/departments-programs/,/academics/college-business,en,301
/academics/college-business/about/faculty-staff/,/academics/colleges/college-business/college-business-faculty-and-staff,en,301
/academics/college-business/graduate-programs/,/academics/college-business,en,301
/academics/college-business/majors-minors/,/academics/college-business,en,301
/academics/college-business/about/contact-us/,/academics/college-business,en,301
/academics/college-business/equity-diversity-inclusion/,/academics/college-business,en,301
/academics/college-business/academic-resources/internships/getting-started/,/academics/college-business,en,301
/academics/college-business/academic-resources/internships/,/academics/college-business,en,301
/academics/college-business/laptop-requirement/,/academics/colleges/college-business/college-business-laptop-requirements,en,301
/academics/college-business/about/mission-vision-goals/,/academics/college-business,en,301
/academics/college-business/academic-resources/student-organizations/,/academics/colleges/college-business/student-organizations-business,en,301
/academics/college-business/academic-resources/student-professional-development-program/,/academics/colleges/college-business/student-professional-development-program,en,301
/academics/college-business/equity-diversity-inclusion/edi-in-the-classroom/,/academics/college-business,en,301
/academics/college-education-human-sciences/about/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/academic-resources/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/about/advisory-board/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/academic-resources/clinical-school-based-experience/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/about/alumni-community/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/academic-resources/academic-facilities/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/about/faculty-staff/,/academics/colleges/college-health-and-human-sciences/college-health-and-human-sciences-faculty-and,en,301
/academics/college-education-human-sciences/majors-minors/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/academic-resources/student-organizations/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/academic-resources/advising/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/departments-programs/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/academic-resources/community-partnerships/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/about/contact-us/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/academic-resources/community-partnerships/eclipse/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/academic-resources/scholarships/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/graduate-programs/,/academics/college-health-and-human-sciences,en,301
/academics/college-education-human-sciences/about/mission-goals/,/academics/college-health-and-human-sciences,en,301
/academics/college-nursing-health-sciences/about/,/academics/college-nursing,en,301
/academics/college-nursing-health-sciences/about/faculty-staff/annual-faculty-awards-scholarships/,/academics/colleges/college-nursing/college-nursing-employee-awards-scholarships-and-fellowships,en,301
/academics/college-nursing-health-sciences/academic-resources/clinicals-practica/,/academics/college-nursing,en,301
/academics/college-nursing-health-sciences/,/academics/college-nursing,en,301
/academics/college-nursing-health-sciences/academic-resources/,/academics/college-nursing,en,301
/academics/college-nursing-health-sciences/about/alumni-community/,/academics/colleges/college-nursing/college-nursing-alumni,en,301
/academics/college-nursing-health-sciences/about/faculty-staff/,/academics/colleges/college-nursing/college-nursing-faculty-and-staff,en,301
/academics/college-nursing-health-sciences/about/history/,/academics/college-nursing,en,301
/academics/college-nursing-health-sciences/majors-minors/,/academics/college-nursing,en,301
/academics/college-nursing-health-sciences/academic-resources/advising/,/academics/college-nursing,en,301
/academics/college-nursing-health-sciences/departments-programs/,/academics/college-nursing,en,301
/academics/college-nursing-health-sciences/about/contact-us/,/academics/college-nursing,en,301
/academics/college-nursing-health-sciences/academic-resources/academic-facilities/learning-resource-center/,/academics/college-nursing,en,301
/academics/college-nursing-health-sciences/about/mission-goals/,/academics/colleges/college-nursing/college-nursing-mission-values-and-vision,en,301
/academics/college-nursing-health-sciences/about/accreditation/,/academics/college-nursing,en,301
/academics/college-nursing-health-sciences/academic-resources/academic-facilities/,/academics/college-nursing,en,301
/academics/college-nursing-health-sciences/graduate-programs/,/academics/college-nursing,en,301
/academics/college-nursing-health-sciences/about/history/nursing-pin-history/,/academics/college-nursing,en,301
/commencement/announcements-caps-gowns-honor-cords-stoles/,/offices-services/commencement/regalia-and-announcements,en,301
/commencement/archived-commencement-broadcasts/,/offices-services/commencement/archived-commencement-broadcasts-programs,en,301
/commencement/,/offices-services/commencement,en,301
/commencement/commencement-checklist/,/offices-services/commencement/commencement-checklist,en,301
/commencement/commencement-faqs/,/offices-services/commencement/commencement-faqs-and-additional-information,en,301
/commencement/countdown-to-commencement/,/offices-services/commencement/countdown-commencement,en,301
/commencement/december-commencement/,/offices-services/commencement/fall-commencement-ceremonies,en,301
/commencement/spring-commencement-ceremonies/,/offices-services/commencement/spring-commencement-ceremonies,en,301
/commencement/student-speakers-commencement/,/offices-services/commencement/student-speakers-commencement,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/about/,/academics/college-arts-and-sciences/departments-programs/communication-and-journalism-department,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/about/advisory-board/,/communication-and-journalism-department/communication-and-journalism-advisory-board,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/explore-opportunities/scholarships/ann-devroy-memorial-forum/,/communication-and-journalism-department/ann-devroy-memorial-fund-forum-and-fellows,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/careers-alumni/,/academics/college-arts-and-sciences/departments-programs/communication-and-journalism-department,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/explore-opportunities/cultural-immersion/,/academics/college-arts-and-sciences/departments-programs/communication-and-journalism-department,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/explore-opportunities/academic-facilities/,/communication-and-journalism-department/communication-and-journalism-facilities,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/about/faculty-staff/,/communication-and-journalism-department/communication-and-journalism-faculty-and-staff,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/explore-opportunities/internships/,/communication-and-journalism-department/communication-and-journalism-internships,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/about/cj-public-accountability/,/communication-and-journalism-department/communication-and-journalism-public-accountability,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/explore-opportunities/scholarships/,/communication-and-journalism-department/communication-and-journalism-scholarships,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/explore-opportunities/student-organizations/,/academics/college-arts-and-sciences/departments-programs/communication-and-journalism-department,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/,/academics/college-arts-and-sciences/departments-programs/communication-and-journalism-department,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/academic-offerings/,/academics/college-arts-and-sciences/departments-programs/communication-and-journalism-department,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/about/community-professional-collaborations/,/communication-and-journalism-department/communication-and-journalism-community-and-professional,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/contact-us/,/academics/college-arts-and-sciences/departments-programs/communication-and-journalism-department,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/explore-opportunities/scholarships/ann-devroy-memorial-forum/devroy-fellows/,/communication-and-journalism-department/ann-devroy-memorial-fund-forum-and-fellows,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/explore-opportunities/scholarships/ann-devroy-memorial-forum/devroy-forum-presenters/,/communication-and-journalism-department/ann-devroy-memorial-fund-forum-and-fellows,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/explore-opportunities/,/academics/college-arts-and-sciences/departments-programs/communication-and-journalism-department,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/explore-opportunities/research/,/communication-and-journalism-department/communication-and-journalism-research,en,301
/academics/college-arts-sciences/departments-programs/communication-journalism/explore-opportunities/student-abroad-national-student-exchange/,/academics/college-arts-and-sciences/departments-programs/communication-and-journalism-department,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/about/,/communication-sciences-and-disorders-department/communication-sciences-and-disorders-mission-and,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/about/community-resources/aphasia-camp/,/academics/college-health-and-human-sciences/departments-programs/communication-sciences-and,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/about/community-resources/center-communication-disorders/,/communication-sciences-and-disorders-department/community-resources/center-communication-disorders,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/explore-opportunities/clinical-experiences/,/academics/college-health-and-human-sciences/departments-programs/communication-sciences-and,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/academic-offerings/honors-program/,/communication-sciences-and-disorders-department/communication-sciences-and-disorders-honors-program,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/,/academics/college-health-and-human-sciences/departments-programs/communication-sciences-and,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/academic-offerings/,/academics/college-health-and-human-sciences/departments-programs/communication-sciences-and,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/about/community-resources/,/communication-sciences-and-disorders-department/communication-sciences-and-disorders-community,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/contact-us/,/academics/college-health-and-human-sciences/departments-programs/communication-sciences-and,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/explore-opportunities/student-organizations/,/communication-sciences-and-disorders-department/communication-sciences-and-disorders-student-events,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/careers-alumni/,/academics/college-health-and-human-sciences/departments-programs/communication-sciences-and,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/about/faculty-staff/,/communication-sciences-and-disorders-department/communication-sciences-and-disorders-faculty-and,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/explore-opportunities/scholarships/,/academics/college-health-and-human-sciences/departments-programs/communication-sciences-and,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/explore-opportunities/,/academics/college-health-and-human-sciences/departments-programs/communication-sciences-and,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/explore-opportunities/instructional-internships/,/academics/college-health-and-human-sciences/departments-programs/communication-sciences-and,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/explore-opportunities/lab-facilities/,/academics/college-health-and-human-sciences/departments-programs/communication-sciences-and,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/academic-offerings/online-graduate-program/,/communication-sciences-and-disorders-department/graduate-program/communication-sciences-and,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/academic-offerings/post-baccalaureate-courses/,/communication-sciences-and-disorders-department/communication-sciences-and-disorders-post,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/explore-opportunities/research/,/academics/college-health-and-human-sciences/departments-programs/communication-sciences-and,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/academic-offerings/residential-graduate-program/,/communication-sciences-and-disorders-department/graduate-program/communication-sciences-and-0,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/about/community-resources/center-communication-disorders/speak-out-loud-crowd/,/communication-sciences-and-disorders-department/community-resources/speak-out-and-loud-crowd,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/academic-offerings/student-achievement-data/,/academics/college-health-and-human-sciences/departments-programs/communication-sciences-and,en,301
/academics/college-education-human-sciences/departments-programs/communication-sciences-disorders/explore-opportunities/study-abroad-national-student-exchange/,/academics/college-health-and-human-sciences/departments-programs/communication-sciences-and,en,301
/academics/college-arts-sciences/departments-programs/computer-science/about/,/academics/college-arts-and-sciences/departments-programs/computer-science-department,en,301
/academics/college-arts-sciences/departments-programs/computer-science/,/academics/college-arts-and-sciences/departments-programs/computer-science-department,en,301
/academics/college-arts-sciences/departments-programs/computer-science/academic-offerings/,/academics/college-arts-and-sciences/departments-programs/computer-science-department,en,301
/academics/college-arts-sciences/departments-programs/computer-science/explore-opportunities/academic-facilities/,/academics/college-arts-and-sciences/departments-programs/computer-science-department,en,301
/academics/college-arts-sciences/departments-programs/computer-science/explore-opportunities/internships/,/academics/college-arts-and-sciences/departments-programs/computer-science-department,en,301
/academics/college-arts-sciences/departments-programs/computer-science/explore-opportunities/research/,/computer-science-department/computer-science-research,en,301
/academics/college-arts-sciences/departments-programs/computer-science/explore-opportunities/scholarships/,/academics/college-arts-and-sciences/departments-programs/computer-science-department,en,301
/academics/college-arts-sciences/departments-programs/computer-science/contact-us/,/academics/college-arts-and-sciences/departments-programs/computer-science-department,en,301
/academics/college-arts-sciences/departments-programs/computer-science/careers-alumni/,/academics/college-arts-and-sciences/departments-programs/computer-science-department,en,301
/academics/college-arts-sciences/departments-programs/computer-science/explore-opportunities/cultural-immersion/,/academics/college-arts-and-sciences/departments-programs/computer-science-department,en,301
/academics/college-arts-sciences/departments-programs/computer-science/about/faculty-staff/,/computer-science-department/computer-science-faculty-and-staff,en,301
/academics/college-arts-sciences/departments-programs/computer-science/honors-program/,/academics/college-arts-and-sciences/departments-programs/computer-science-department,en,301
/academics/college-arts-sciences/departments-programs/computer-science/explore-opportunities/student-organizations/,/academics/college-arts-and-sciences/departments-programs/computer-science-department,en,301
/academics/college-arts-sciences/departments-programs/computer-science/explore-opportunities/study-abroad-national-student-exchange/,/academics/college-arts-and-sciences/departments-programs/computer-science-department,en,301
/academics/college-arts-sciences/departments-programs/computer-science/explore-opportunities/,/academics/college-arts-and-sciences/departments-programs/computer-science-department,en,301
/council-internationalization-global-engagement/,/offices-services/council-internationalization-and-global-engagement-cige,en,301
/council-internationalization-global-engagement/funding-opportunities/,/offices-services/council-internationalization-and-global-engagement-cige/cige-funding-opportunities,en,301
/counseling-services/about/,/offices-services/counseling-services/about-counseling-services,en,301
/counseling-services/about/after-hours-referral/,/offices-services/counseling-services/about-counseling-services/after-hours-referral,en,301
/counseling-services/about/confidentiallity/,/offices-services/counseling-services/about-counseling-services/confidentiality-counseling-services,en,301
/counseling-services/servicegroups/,/offices-services/counseling-services/counseling-groups-workshops-students,en,301
/counseling-services/,/offices-services/counseling-services,en,301
/counseling-services/cultural-issues-diversity/,/offices-services/counseling-services/counseling-services-and-edi,en,301
/counseling-services/csscholarships/,/offices-services/counseling-services/counseling-services-scholarships,en,301
/counseling-services/crisis-services/,/offices-services/counseling-services/crisis-services,en,301
/counseling-services/outreach-community-engagement/,/offices-services/counseling-services/outreach-and-community-engagement-presentations/requests,en,301
/counseling-services/parents-friends/,/offices-services/counseling-services/about-counseling-services/counseling-information-parents-and,en,301
/counseling-services/suicideprev/,/offices-services/counseling-services/suicide-prevention,en,301
/counseling-services/training/,/offices-services/counseling-services/training-opportunities-graduate-students,en,301
/coronavirus-updates/federal-relief/,/offices-services/blugold-central/federal-emergency-funds,en,301
/academics/college-arts-sciences/departments-programs/political-science/academic-offerings/criminal-justice-program/,/academics/college-arts-and-sciences/departments-programs/political-science-and-criminal-justice,en,301
/academics/college-arts-sciences/departments-programs/political-science/academic-offerings/criminal-justice-program/about/,/academics/college-arts-and-sciences/departments-programs/political-science-and-criminal-justice,en,301
/academics/college-arts-sciences/departments-programs/political-science/academic-offerings/criminal-justice-program/about/faculty-staff/,/political-science-and-criminal-justice-department/political-science-and-criminal-justice-faculty,en,301
/academics/college-arts-sciences/departments-programs/political-science/academic-offerings/criminal-justice-program/careers-alumni/,/academics/college-arts-and-sciences/departments-programs/political-science-and-criminal-justice,en,301
/academics/college-arts-sciences/departments-programs/political-science/academic-offerings/criminal-justice-program/contact-us/,/academics/college-arts-and-sciences/departments-programs/political-science-and-criminal-justice,en,301
/academics/college-arts-sciences/departments-programs/political-science/academic-offerings/criminal-justice-program/explore-opportunities/,/academics/college-arts-and-sciences/departments-programs/political-science-and-criminal-justice,en,301
/academics/college-arts-sciences/departments-programs/political-science/academic-offerings/criminal-justice-program/cultural-immersion/,/academics/college-arts-and-sciences/departments-programs/political-science-and-criminal-justice,en,301
/academics/college-arts-sciences/departments-programs/political-science/academic-offerings/criminal-justice-program/explore-opportunities/internships/,/political-science-and-criminal-justice-department/criminal-justice-internships,en,301
/academics/college-arts-sciences/departments-programs/political-science/academic-offerings/criminal-justice-program/explore-opportunities/research/,/academics/college-arts-and-sciences/departments-programs/political-science-and-criminal-justice,en,301
/academics/college-arts-sciences/departments-programs/political-science/academic-offerings/criminal-justice-program/explore-opportunities/scholarships/,/academics/college-arts-and-sciences/departments-programs/political-science-and-criminal-justice,en,301
/academics/college-arts-sciences/departments-programs/political-science/academic-offerings/criminal-justice-program/explore-opportunities/student-organizations/,/academics/college-arts-and-sciences/departments-programs/political-science-and-criminal-justice,en,301
/academics/college-arts-sciences/departments-programs/political-science/academic-offerings/criminal-justice-program/explore-opportunities/study-abroad-national-student-exchange/,/academics/college-arts-and-sciences/departments-programs/political-science-and-criminal-justice,en,301
/academics/college-arts-sciences/departments-programs/political-science/academic-offerings/criminal-justice-program/program-requirements/,/political-science-and-criminal-justice-department/criminal-justice-program-requirements,en,301
/dean-of-students/about-the-deans-office/,/offices-services/dean-students-office/about-deans-office,en,301
/dean-of-students/dos-faculty/academic-misconduct/,/offices-services/dean-students-office,en,301
/dean-of-students/blugold-emergency-fund/,/offices-services/dean-students-office/blugold-emergency-fund,en,301
/dean-of-students/complaints-procedures/,/offices-services/dean-students-office/complaints-and-procedures,en,301
/dean-of-students/safety-resources/dating-domestic-violence/,/offices-services/dean-students-office/safety-resources/dating/domestic-violence-resources,en,301
/dean-of-students/faqs/,/offices-services/dean-students-office/dean-students-faqs,en,301
/dean-of-students/,/offices-services/dean-students-office,en,301
/dean-of-students/dos-faculty/,/offices-services/dean-students-office,en,301
/dean-of-students/safety-resources/eau-claire-city-ordinances/,/offices-services/dean-students-office/eau-claire-city-ordinances,en,301
/dean-of-students/safety-resources/hazing/,/offices-services/dean-students-office/safety-resources/hazing-resources,en,301
/dean-of-students/dos-programs/mobile-barber/,/offices-services/mobile-barber,en,301
/dean-of-students/dos-programs/national-student-exchange/,/offices-services/national-student-exchange-office,en,301
/dean-of-students/dos-programs/national-student-exchange/nse-application/,/offices-services/national-student-exchange-office/nse-application,en,301
/dean-of-students/dos-programs/national-student-exchange/campus-selection/,/offices-services/national-student-exchange-office/nse-campus-selection,en,301
/dean-of-students/safety-resources/protest-demonstration-procedures/,/offices-services/student-expression-rights-and-responsibilities-uw-eau-claire/protest-and,en,301
/dean-of-students/safety-resources/,/offices-services/dean-students-office/safety-resources,en,301
/dean-of-students/safety-resources/sexual-assault/,/offices-services/dean-students-office/safety-resources/sexual-assault-safety-resources,en,301
/dean-of-students/safety-resources/stalking/,/offices-services/dean-students-office/safety-resources/stalking-safety-resources,en,301
/dean-of-students/support-resources/,/offices-services/dean-students-office/support-resources,en,301
/dean-of-students/sys-136-process/,/offices-services/dean-students-office/sys-136-survey-response-process,en,301
/dean-of-students/what-we-do/,/offices-services/dean-students-office/how-dos-supports-students,en,301
/campus-life/housing-dining/dining/,/blugold-life/dining,en,301
/campus-life/housing-dining/dining/meal-plans/,/blugold-life/dining/meal-plans,en,301
/academics/college-arts-sciences/departments-programs/economics/about/,/academics/college-arts-and-sciences/departments-programs/economics-department,en,301
/academics/college-arts-sciences/departments-programs/economics/about/regional-research/climate-change-research/,/academics/college-arts-and-sciences/departments-programs/economics-department,en,301
/academics/college-arts-sciences/departments-programs/economics/explore-opportunities/research/,/economics-department/collaborative-economics-research,en,301
/academics/college-arts-sciences/departments-programs/economics/contact-us/,/academics/college-arts-and-sciences/departments-programs/economics-department,en,301
/academics/college-arts-sciences/departments-programs/economics/careers-alumni/,/academics/college-arts-and-sciences/departments-programs/economics-department,en,301
/academics/college-arts-sciences/departments-programs/economics/about/faculty-staff/,/economics-department/economics-faculty-and-staff,en,301
/academics/college-arts-sciences/departments-programs/economics/frequently-asked-questions/,/academics/college-arts-and-sciences/departments-programs/economics-department,en,301
/academics/college-arts-sciences/departments-programs/economics/explore-opportunities/scholarships/,/economics-department/economics-scholarships,en,301
/academics/college-arts-sciences/departments-programs/economics/explore-opportunities/student-organizations/,/academics/college-arts-and-sciences/departments-programs/economics-department,en,301
/academics/college-arts-sciences/departments-programs/economics/explore-opportunities/study-abroad-national-student-exchange/,/academics/college-arts-and-sciences/departments-programs/economics-department,en,301
/academics/college-arts-sciences/departments-programs/economics/about/regional-research/economic-indicators-research/,/academics/college-arts-and-sciences/departments-programs/economics-department,en,301
/academics/college-arts-sciences/departments-programs/economics/explore-opportunities/internships/,/academics/college-arts-and-sciences/departments-programs/economics-department,en,301
/academics/college-arts-sciences/departments-programs/economics/,/academics/college-arts-and-sciences/departments-programs/economics-department,en,301
/academics/college-arts-sciences/departments-programs/economics/academic-offerings/,/academics/college-arts-and-sciences/departments-programs/economics-department,en,301
/academics/college-arts-sciences/departments-programs/economics/explore-opportunities/,/academics/college-arts-and-sciences/departments-programs/economics-department,en,301
/academics/college-arts-sciences/departments-programs/economics/about/regional-research/fruit-vegetable-research/,/academics/college-arts-and-sciences/departments-programs/economics-department,en,301
/academics/college-arts-sciences/departments-programs/economics/about/regional-research/,/economics-department/regional-economics-research,en,301
/academics/college-arts-sciences/departments-programs/economics/about/wisconsin-economics-association/,/economics-department/wisconsin-economics-association,en,301
/academics/college-education-human-sciences/departments-programs/education-equity-justice/about/,/academics/college-health-and-human-sciences/departments-programs/teacher-education,en,301
/academics/college-education-human-sciences/departments-programs/education-equity-justice/admission-requirements/,/academics/college-health-and-human-sciences/departments-programs/teacher-education,en,301
/academics/college-education-human-sciences/departments-programs/education-equity-justice/academic-offerings/certification-licensing/,/academics/college-health-and-human-sciences/departments-programs/teacher-education,en,301
/academics/college-education-human-sciences/departments-programs/education-equity-justice/,/academics/college-health-and-human-sciences/departments-programs/teacher-education,en,301
/academics/college-education-human-sciences/departments-programs/education-equity-justice/academic-offerings/,/academics/college-health-and-human-sciences/departments-programs/teacher-education,en,301
/academics/college-education-human-sciences/departments-programs/education-equity-justice/explore-opportunities/cultural-immersion/,/academics/college-health-and-human-sciences/departments-programs/teacher-education,en,301
/academics/college-education-human-sciences/departments-programs/education-equity-justice/faculty-staff/,/academics/college-health-and-human-sciences/departments-programs/teacher-education,en,301
/academics/college-education-human-sciences/departments-programs/education-equity-justice/explore-opportunities/student-organizations/,/academics/college-health-and-human-sciences/departments-programs/teacher-education,en,301
/academics/college-education-human-sciences/departments-programs/education-equity-justice/explore-opportunities/study-abroad/,/academics/college-health-and-human-sciences/departments-programs/teacher-education,en,301
